season_end_year,season,player_id,player,games,minutes,points,team_games,team_points,player_source_url,team_source_url,minutes_per_game,points_per_game,points_per_36,qualified
2011,2010–11,200758,Ronnie Brewer,81,1781.44,503,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,21.993086419753087,6.209876543209877,10.164810490389796,True
2011,2010–11,201149,Joakim Noah,48,1575.5283333333334,561,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,32.823506944444446,11.6875,12.818557161248554,False
2011,2010–11,201228,C.J. Watson,82,1090.7333333333331,405,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,13.30162601626016,4.939024390243903,13.367153596968402,False
2011,2010–11,201565,Derrick Rose,81,3025.8366666666666,2026,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,37.35600823045267,25.012345679012345,24.1044074861939,True
2011,2010–11,201600,Omer Asik,82,989.4483333333334,229,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,12.066443089430894,2.792682926829268,8.331915596064473,False
2011,2010–11,201949,James Johnson,13,122.67,42,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,9.436153846153847,3.230769230769231,12.325752017608217,False
2011,2010–11,201959,Taj Gibson,80,1742.246666666667,569,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,21.778083333333335,7.1125,11.757232998006405,True
2012,2011–12,1888,Richard Hamilton,28,696.605,326,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,24.87875,11.642857142857142,16.847424293537944,False
2012,2011–12,2229,Mike James,11,120.255,53,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,10.932272727272727,4.818181818181818,15.866284146189349,False
2012,2011–12,2243,Brian Scalabrine,28,122.11666666666666,32,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,4.361309523809523,1.1428571428571428,9.433601746963287,False
2012,2011–12,2430,Carlos Boozer,66,1948.3733333333332,991,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,29.52080808080808,15.015151515151516,18.310659148144094,True
2012,2011–12,2594,Kyle Korver,65,1469.4733333333334,529,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,22.607282051282052,8.138461538461538,12.959745214838877,True
2012,2011–12,2736,Luol Deng,54,2128.9883333333332,828,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,39.42570987654321,15.333333333333334,14.00101613207525,True
2012,2011–12,101249,John Lucas III,49,725.5133333333333,369,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,14.806394557823129,7.530612244897959,18.309794444393397,False
2012,2011–12,200758,Ronnie Brewer,66,1634.9633333333334,455,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,24.772171717171716,6.893939393939394,10.018573301338053,True
2012,2011–12,201149,Joakim Noah,64,1944.8733333333332,652,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,30.38864583333333,10.1875,12.068652285838668,True
2012,2011–12,201228,C.J. Watson,49,1159.41,474,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,23.661428571428573,9.673469387755102,14.717830620746758,False
2012,2011–12,201565,Derrick Rose,39,1374.4816666666666,852,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,35.24311965811965,21.846153846153847,22.315321290813873,False
2012,2011–12,201600,Omer Asik,66,971.4583333333334,205,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,14.719065656565657,3.106060606060606,7.596826077632425,False
2012,2011–12,201959,Taj Gibson,63,1284.4566666666667,484,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,20.38820105820106,7.682539682539683,13.565268842597519,True
2012,2011–12,202710,Jimmy Butler III,42,359.0316666666667,109,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,8.548373015873016,2.5952380952380953,10.929398056810214,False
2013,2012–13,1737,Nazr Mohammed,63,692.9283333333333,166,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,10.998862433862433,2.634920634920635,8.624268502995742,False
2013,2012–13,1888,Richard Hamilton,50,1087.9133333333334,490,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,21.758266666666668,9.8,16.214526892460796,True
2013,2012–13,2209,Vladimir Radmanovic,25,143.605,33,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,5.744199999999999,1.32,8.272692454998085,False
2013,2012–13,2430,Carlos Boozer,79,2546.24,1281,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,32.230886075949364,16.21518987341772,18.11141133593063,True
2013,2012–13,2550,Kirk Hinrich,60,1764.375,459,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,29.40625,7.65,9.365356004250797,True
2013,2012–13,2736,Luol Deng,75,2902.8733333333334,1237,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,38.70497777777778,16.493333333333332,15.340662470058401,True
2013,2012–13,101126,Nate Robinson,82,2086.258333333333,1074,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,25.442174796747967,13.097560975609756,18.53270008907494,True
2013,2012–13,200811,Lou Amundson,1,1.6833333333333331,0,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,1.6833333333333331,0.0,0.0,False
2013,2012–13,201149,Joakim Noah,66,2426.2616666666668,784,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,36.7615404040404,11.878787878787879,11.632710679048769,True
2013,2012–13,201158,Marco Belinelli,73,1881.545,702,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,25.77458904109589,9.616438356164384,13.431515058103844,True
2013,2012–13,201161,Daequan Cook,33,275.66333333333336,82,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,8.353434343434344,2.484848484848485,10.708714736574807,False
2013,2012–13,201959,Taj Gibson,65,1459.3766666666668,517,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,22.45194871794872,7.953846153846154,12.753390146021246,True
2013,2012–13,202710,Jimmy Butler III,82,2133.5733333333333,705,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,26.01918699186992,8.597560975609756,11.895536752115387,True
2013,2012–13,202952,Malcolm Thomas,7,35.781666666666666,12,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,5.111666666666666,1.7142857142857142,12.07322185476734,False
2013,2012–13,203104,Marquis Teague,48,391.9216666666667,99,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,8.165034722222222,2.0625,9.093653918937882,False
2014,2013–14,1737,Nazr Mohammed,80,562.4383333333334,124,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,7.030479166666668,1.55,7.936870116131249,False
2014,2013–14,2229,Mike James,11,77.10666666666667,11,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,7.00969696969697,1.0,5.135742694103406,False
2014,2013–14,2399,Mike Dunleavy,82,2583.715,929,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,31.508719512195125,11.329268292682928,12.944152122041324,True
2014,2013–14,2430,Carlos Boozer,76,2141.1233333333334,1042,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,28.172675438596492,13.710526315789474,17.519775444976702,True
2014,2013–14,2550,Kirk Hinrich,73,2116.4066666666668,666,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,28.991872146118723,9.123287671232877,11.328635643433365,True
2014,2013–14,2736,Luol Deng,23,859.835,438,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,37.38413043478261,19.043478260869566,18.338402135293396,False
2014,2013–14,200758,Ronnie Brewer,1,2.1,0,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2.1,0.0,0.0,False
2014,2013–14,200811,Lou Amundson,1,1.0666666666666669,0,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,1.0666666666666669,0.0,0.0,False
2014,2013–14,201149,Joakim Noah,80,2819.695,1007,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,35.246187500000005,12.5875,12.856709679593006,True
2014,2013–14,201565,Derrick Rose,10,310.8883333333333,159,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,31.088833333333334,15.9,18.411755560678273,False
2014,2013–14,201571,D.J. Augustin,61,1856.76,909,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,30.438688524590162,14.901639344262295,17.62424869126866,True
