loc_x,loc_y,shot_distance,shot_made,shot_type
-69,52,8,True,2PT
93,22,9,True,2PT
6,32,3,True,2PT
21,11,2,False,2PT
223,38,22,False,3PT
-150,218,26,False,3PT
-230,5,23,True,3PT
42,13,4,False,2PT
1,52,5,True,2PT
130,221,25,False,3PT
34,60,6,True,2PT
-15,12,1,True,2PT
229,15,22,True,3PT
-9,36,3,False,2PT
-39,42,5,False,2PT
87,31,9,True,2PT
76,162,17,False,2PT
-59,48,7,False,2PT
-232,26,23,False,3PT
-37,263,26,False,3PT
90,29,9,False,2PT
-36,34,4,False,2PT
59,51,7,True,2PT
25,5,2,True,2PT
-175,197,26,True,3PT
218,126,25,True,3PT
6,28,2,True,2PT
27,29,3,False,2PT
-21,16,2,True,2PT
-237,12,23,True,3PT
-1,10,1,True,2PT
-9,11,1,True,2PT
-23,16,2,False,2PT
-211,155,26,False,3PT
-161,218,27,True,3PT
107,143,17,False,2PT
-33,25,4,False,2PT
17,5,1,True,2PT
156,229,27,True,3PT
-235,48,23,True,3PT
-186,182,26,False,3PT
116,223,25,False,3PT
9,24,2,True,2PT
16,9,1,True,2PT
230,29,23,False,3PT
-175,178,24,False,3PT
-26,29,3,True,2PT
-99,111,14,False,2PT
176,221,28,False,3PT
-31,51,5,False,2PT
-21,17,2,False,2PT
27,9,2,True,2PT
-1,57,5,False,2PT
-224,43,22,False,3PT
-28,47,5,False,2PT
-150,201,25,False,3PT
229,85,24,False,3PT
150,227,27,False,3PT
4,6,0,True,2PT
-67,104,12,True,2PT
225,79,23,False,3PT
0,0,0,False,2PT
0,0,0,True,2PT
-25,6,2,True,2PT
50,253,25,False,3PT
29,38,4,False,2PT
-35,12,3,True,2PT
-1,56,5,False,2PT
0,0,0,True,2PT
235,34,23,True,3PT
-16,14,2,True,2PT
-13,10,1,True,2PT
20,68,7,True,2PT
21,262,26,False,3PT
124,239,26,False,3PT
-6,8,1,False,2PT
71,128,14,False,2PT
16,16,2,True,2PT
137,236,27,True,3PT
26,19,3,False,2PT
0,0,0,False,2PT
-93,56,10,True,2PT
-61,78,9,False,2PT
58,268,27,False,3PT
-37,51,6,False,2PT
-69,272,28,False,3PT
-170,195,25,False,3PT
241,32,24,True,3PT
-16,16,2,True,2PT
5,63,6,True,2PT
36,13,3,True,2PT
-229,-13,22,False,3PT
37,16,4,False,2PT
175,221,28,True,3PT
60,34,6,True,2PT
-40,29,4,True,2PT
138,227,26,False,3PT
-238,31,24,False,3PT
18,20,2,False,2PT
19,24,3,False,2PT
18,30,3,True,2PT
136,222,26,False,3PT
4,16,1,True,2PT
167,199,25,False,3PT
-224,50,22,False,3PT
146,224,26,True,3PT
-5,14,1,False,2PT
0,0,0,False,2PT
176,197,26,False,3PT
-2,4,0,True,2PT
-202,152,25,False,3PT
-225,3,22,False,3PT
18,5,1,True,2PT
-225,-1,22,True,3PT
-33,243,24,False,3PT
135,225,26,True,3PT
-26,58,6,False,2PT
-235,68,24,False,3PT
20,11,2,False,2PT
10,17,1,False,2PT
42,48,6,True,2PT
78,243,25,False,3PT
-6,9,1,True,2PT
12,15,1,True,2PT
194,195,27,True,3PT
5,16,1,True,2PT
-11,55,5,False,2PT
169,201,26,True,3PT
15,6,1,True,2PT
16,14,2,True,2PT
13,-11,1,True,2PT
29,29,4,True,2PT
-89,226,24,True,3PT
230,64,23,True,3PT
-126,220,25,True,3PT
21,11,2,True,2PT
162,211,26,False,3PT
11,35,3,True,2PT
2,24,2,False,2PT
11,59,6,False,2PT
-170,195,25,True,3PT
-152,189,24,False,3PT
17,98,9,True,2PT
59,109,12,False,2PT
23,250,25,False,3PT
15,21,2,False,2PT
-12,65,6,False,2PT
-116,258,28,True,3PT
-233,99,25,False,3PT
-2,75,7,False,2PT
-2,285,28,False,3PT
195,62,20,True,2PT
87,258,27,False,3PT
1,83,8,False,2PT
-147,225,26,False,3PT
-15,18,2,True,2PT
-71,69,9,False,2PT
-16,298,29,True,3PT
4,43,4,True,2PT
-108,270,29,True,3PT
5,7,0,True,2PT
-9,38,3,True,2PT
202,48,20,True,2PT
-51,57,7,True,2PT
7,42,4,False,2PT
0,0,0,True,2PT
9,42,4,True,2PT
-97,254,27,True,3PT
-15,49,5,True,2PT
-4,22,2,True,2PT
-1,50,5,False,2PT
-2,20,2,True,2PT
-23,38,4,False,2PT
-39,47,6,False,2PT
-230,26,23,True,3PT
17,71,7,True,2PT
66,263,27,False,3PT
-50,136,14,False,2PT
85,21,8,False,2PT
-132,238,27,False,3PT
-13,32,3,False,2PT
-123,254,28,False,3PT
4,21,2,True,2PT
-170,197,26,False,3PT
0,0,0,True,2PT
13,29,3,True,2PT
27,281,28,True,3PT
10,22,2,True,2PT
-190,40,19,True,2PT
-22,37,4,True,2PT
-164,228,28,False,3PT
1,33,3,True,2PT
0,41,4,True,2PT
31,20,3,True,2PT
6,41,4,True,2PT
-11,264,26,False,3PT
28,12,3,False,2PT
-59,75,9,False,2PT
-167,251,30,True,3PT
7,65,6,True,2PT
227,41,23,True,3PT
11,32,3,False,2PT
-65,41,7,False,2PT
188,176,25,True,3PT
-28,23,3,True,2PT
-112,50,12,False,2PT
0,33,3,False,2PT
0,0,0,False,2PT
-180,233,29,False,3PT
25,23,3,False,2PT
227,50,23,True,3PT
-31,16,3,False,2PT
-23,21,3,True,2PT
31,16,3,True,2PT
-189,178,25,False,3PT
21,83,8,False,2PT
-172,185,25,True,3PT
-20,23,3,False,2PT
-42,55,6,False,2PT
36,83,9,False,2PT
121,230,25,True,3PT
21,16,2,True,2PT
212,138,25,True,3PT
-208,142,25,False,3PT
112,231,25,True,3PT
-33,20,3,True,2PT
-104,230,25,False,3PT
29,-1,2,False,2PT
-33,41,5,False,2PT
4,32,3,True,2PT
-85,262,27,False,3PT
-152,223,26,False,3PT
119,230,25,False,3PT
-178,191,26,True,3PT
-151,225,27,False,3PT
-18,147,14,True,2PT
-227,64,23,False,3PT
-6,90,9,False,2PT
2,27,2,True,2PT
1,53,5,True,2PT
-21,17,2,True,2PT
11,83,8,False,2PT
39,13,4,False,2PT
-153,204,25,False,3PT
-168,190,25,False,3PT
43,29,5,False,2PT
-159,184,24,False,3PT
229,13,22,False,3PT
-168,178,24,False,3PT
5,20,2,True,2PT
-33,5,3,True,2PT
-200,163,25,False,3PT
2,71,7,True,2PT
-4,9,0,True,2PT
-2,17,1,True,2PT
28,1,2,True,2PT
-227,104,24,True,3PT
-196,115,22,True,2PT
-227,105,25,False,3PT
191,199,27,False,3PT
6,250,25,False,3PT
-2,78,7,True,2PT
13,34,3,True,2PT
-76,252,26,False,3PT
9,264,26,False,3PT
-67,58,8,True,2PT
-49,22,5,True,2PT
-17,10,1,True,2PT
-230,20,23,False,3PT
-1,11,1,True,2PT
-22,0,2,True,2PT
27,14,3,False,2PT
-108,242,26,False,3PT
230,19,23,False,3PT
233,64,24,False,3PT
61,241,24,True,3PT
21,9,2,True,2PT
108,252,27,False,3PT
36,27,4,False,2PT
-9,9,1,False,2PT
60,89,10,True,2PT
228,59,23,True,3PT
151,213,26,False,3PT
39,31,4,True,2PT
-32,9,3,False,2PT
1,19,1,False,2PT
192,161,25,False,3PT
174,179,24,False,3PT
9,15,1,False,2PT
35,40,5,True,2PT
0,-6,0,True,2PT
170,189,25,True,3PT
-146,205,25,False,3PT
-230,-20,23,False,3PT
132,251,28,False,3PT
-16,5,1,True,2PT
-173,180,24,False,3PT
-1,11,1,True,2PT
150,246,28,False,3PT
65,179,19,False,2PT
-16,21,2,True,2PT
12,5,1,True,2PT
9,-2,0,False,2PT
237,73,24,True,3PT
-6,50,5,True,2PT
17,248,24,False,3PT
235,-6,23,False,3PT
-222,90,23,False,3PT
-208,136,24,True,3PT
212,129,24,False,3PT
140,220,26,False,3PT
62,8,6,True,2PT
16,56,5,False,2PT
227,62,23,False,3PT
-227,-18,22,False,3PT
56,248,25,True,3PT
28,14,3,False,2PT
152,214,26,False,3PT
86,235,25,False,3PT
13,59,6,False,2PT
-12,9,1,True,2PT
4,-1,0,True,2PT
13,29,3,False,2PT
-227,-20,22,False,3PT
-4,-1,0,True,2PT
-3,-9,0,False,2PT
-199,150,24,True,3PT
-105,227,25,True,3PT
11,82,8,True,2PT
-1,8,0,True,2PT
50,248,25,True,3PT
244,72,25,False,3PT
-2,15,1,True,2PT
233,3,23,False,3PT
-229,-14,22,True,3PT
60,251,25,True,3PT
20,78,8,True,2PT
10,20,2,False,2PT
-234,11,23,True,3PT
7,1,0,True,2PT
129,210,24,False,3PT
-238,37,24,False,3PT
-67,274,28,False,3PT
-159,204,25,True,3PT
154,205,25,False,3PT
1,15,1,True,2PT
-10,269,26,False,3PT
-158,204,25,False,3PT
229,46,23,True,3PT
1,22,2,True,2PT
235,53,24,False,3PT
-153,214,26,False,3PT
-6,12,1,True,2PT
-138,226,26,False,3PT
148,210,25,False,3PT
-164,202,26,False,3PT
-2,11,1,True,2PT
6,13,1,True,2PT
-224,46,22,True,3PT
-3,102,10,True,2PT
0,0,0,True,2PT
11,18,2,False,2PT
15,109,11,True,2PT
2,13,1,True,2PT
-156,214,26,True,3PT
-41,115,12,False,2PT
-40,155,16,True,2PT
0,10,1,False,2PT
0,0,0,True,2PT
12,17,2,False,2PT
47,16,4,False,2PT
-131,247,27,False,3PT
32,60,6,False,2PT
5,25,2,True,2PT
127,227,26,True,3PT
223,71,23,True,3PT
-16,10,1,True,2PT
-49,252,25,True,3PT
-82,296,30,False,3PT
-5,8,0,True,2PT
9,262,26,True,3PT
65,243,25,False,3PT
-6,16,1,False,2PT
157,197,25,False,3PT
-209,150,25,True,3PT
229,-10,22,True,3PT
-6,13,1,True,2PT
107,247,26,False,3PT
-67,29,7,False,2PT
-18,7,1,False,2PT
16,96,9,False,2PT
-10,25,2,False,2PT
-10,11,1,True,2PT
-135,226,26,False,3PT
151,155,21,False,2PT
0,0,0,False,2PT
11,15,1,True,2PT
-92,244,26,False,3PT
12,15,1,True,2PT
162,191,25,True,3PT
230,17,23,False,3PT
-37,254,25,True,3PT
-178,23,17,False,2PT
-146,278,31,False,3PT
-151,209,25,True,3PT
-194,186,26,True,3PT
-23,89,9,True,2PT
10,11,1,False,2PT
0,0,0,True,2PT
2,112,11,True,2PT
-17,55,5,True,2PT
-138,216,25,False,3PT
-230,115,25,False,3PT
-190,170,25,False,3PT
2,11,1,False,2PT
-150,223,26,False,3PT
-4,6,0,False,2PT
-1,18,1,True,2PT
-80,253,26,False,3PT
37,58,6,False,2PT
15,14,2,False,2PT
-15,8,1,False,2PT
234,31,23,True,3PT
-105,231,25,True,3PT
1,0,0,True,2PT
12,14,1,False,2PT
0,0,0,True,2PT
181,183,25,False,3PT
31,10,3,True,2PT
21,2,2,True,2PT
-15,-6,1,True,2PT
180,173,24,False,3PT
-4,6,0,True,2PT
-62,242,24,False,3PT
103,234,25,False,3PT
136,56,14,True,2PT
35,43,5,False,2PT
-7,252,25,False,3PT
-11,16,1,False,2PT
10,8,1,False,2PT
-37,11,3,False,2PT
0,0,0,True,2PT
9,11,1,True,2PT
12,-1,1,True,2PT
12,-2,1,True,2PT
-98,246,26,False,3PT
55,10,5,True,2PT
-233,-21,23,False,3PT
17,8,1,False,2PT
0,0,0,False,2PT
-87,241,25,False,3PT
0,0,0,True,2PT
136,51,14,False,2PT
-10,5,1,True,2PT
7,3,0,True,2PT
-2,4,0,True,2PT
-228,-16,22,True,3PT
4,147,14,True,2PT
0,5,0,True,2PT
-83,245,25,False,3PT
-4,111,11,True,2PT
-11,94,9,True,2PT
4,-2,0,True,2PT
-16,62,6,True,2PT
-10,251,25,False,3PT
-71,159,17,False,2PT
2,0,0,True,2PT
-119,244,27,True,3PT
227,15,22,False,3PT
5,18,1,False,2PT
-12,11,1,True,2PT
-6,2,0,True,2PT
9,70,7,True,2PT
-237,18,23,False,3PT
-87,285,29,False,3PT
-15,8,1,False,2PT
-7,0,0,True,2PT
13,15,1,False,2PT
-186,180,25,True,3PT
-38,259,26,False,3PT
83,236,25,False,3PT
-234,52,23,False,3PT
-18,12,2,False,2PT
-2,22,2,False,2PT
224,-8,22,False,3PT
-4,13,1,True,2PT
102,237,25,True,3PT
-2,28,2,False,2PT
29,8,3,False,2PT
-4,115,11,False,2PT
-150,205,25,False,3PT
-157,204,25,False,3PT
-12,15,1,False,2PT
-168,179,24,False,3PT
78,238,25,True,3PT
-238,32,24,True,3PT
91,237,25,False,3PT
-4,-1,0,True,2PT
-13,10,1,False,2PT
-176,221,28,True,3PT
152,202,25,False,3PT
-18,28,3,False,2PT
49,253,25,True,3PT
-158,207,26,True,3PT
55,253,25,False,3PT
-208,10,20,True,2PT
-4,10,1,True,2PT
99,315,33,False,3PT
9,8,1,True,2PT
-138,209,25,True,3PT
-60,27,6,False,2PT
-13,8,1,False,2PT
-78,234,24,False,3PT
183,171,25,False,3PT
6,21,2,False,2PT
7,21,2,False,2PT
-168,183,24,False,3PT
-40,188,19,True,2PT
10,10,1,True,2PT
-107,232,25,True,3PT
32,77,8,True,2PT
-36,248,25,False,3PT
29,56,6,False,2PT
-58,251,25,False,3PT
-12,11,1,False,2PT
0,0,0,True,2PT
-134,205,24,False,3PT
-225,35,22,False,3PT
-7,85,8,False,2PT
-6,5,0,True,2PT
-9,9,1,True,2PT
-23,4,2,False,2PT
-130,219,25,True,3PT
178,197,26,False,3PT
-10,4,1,True,2PT
10,29,3,False,2PT
16,51,5,True,2PT
11,5,1,True,2PT
181,179,25,False,3PT
20,34,3,False,2PT
13,10,1,True,2PT
-225,-10,22,True,3PT
10,5,1,True,2PT
-221,106,24,False,3PT
-9,-7,1,True,2PT
-20,255,25,True,3PT
-2,0,0,True,2PT
-1,6,0,True,2PT
232,52,23,True,3PT
4,5,0,True,2PT
140,237,27,False,3PT
85,262,27,False,3PT
-228,9,22,False,3PT
-2,13,1,False,2PT
181,184,25,True,3PT
16,87,8,True,2PT
-227,-22,22,False,3PT
12,5,1,False,2PT
-181,171,24,False,3PT
2,5,0,True,2PT
7,2,0,True,2PT
221,-16,22,True,3PT
130,220,25,True,3PT
32,6,3,False,2PT
-94,244,26,True,3PT
-178,193,26,False,3PT
0,11,1,True,2PT
-2,12,1,False,2PT
-15,11,1,False,2PT
89,5,8,True,2PT
5,67,6,False,2PT
-77,256,26,True,3PT
-74,247,25,True,3PT
-17,0,1,False,2PT
96,235,25,True,3PT
72,251,26,False,3PT
185,174,25,True,3PT
-4,111,11,True,2PT
0,7,0,False,2PT
-137,223,26,False,3PT
-11,6,1,True,2PT
12,73,7,False,2PT
-25,116,11,True,2PT
-6,101,10,True,2PT
-76,64,9,True,2PT
-32,256,25,False,3PT
-168,191,25,False,3PT
10,16,1,False,2PT
81,239,25,True,3PT
-17,12,2,False,2PT
-234,4,23,False,3PT
233,-3,23,False,3PT
4,23,2,False,2PT
232,-6,23,True,3PT
100,52,11,True,2PT
202,34,20,False,2PT
-234,16,23,True,3PT
11,8,1,True,2PT
0,7,0,True,2PT
-129,217,25,True,3PT
135,200,24,False,3PT
-4,73,7,True,2PT
97,233,25,False,3PT
-11,7,1,False,2PT
9,9,1,True,2PT
228,0,22,True,3PT
-2,-4,0,True,2PT
12,5,1,False,2PT
0,0,0,True,2PT
-143,206,25,True,3PT
0,29,2,False,2PT
-4,8,0,False,2PT
-180,168,24,True,3PT
-232,-6,23,True,3PT
-88,241,25,False,3PT
99,268,28,False,3PT
0,0,0,False,2PT
1,58,5,True,2PT
183,176,25,False,3PT
147,225,26,False,3PT
-15,10,1,True,2PT
2,0,0,True,2PT
228,14,22,False,3PT
150,206,25,False,3PT
20,8,2,False,2PT
0,0,0,True,2PT
5,75,7,False,2PT
-17,15,2,False,2PT
5,6,0,False,2PT
9,13,1,False,2PT
13,11,1,True,2PT
-15,6,1,False,2PT
-2,16,1,False,2PT
0,0,0,False,2PT
44,85,9,True,2PT
16,247,24,True,3PT
38,17,4,False,2PT
-156,192,24,False,3PT
-232,-18,23,False,3PT
158,215,26,False,3PT
12,3,1,True,2PT
17,14,2,False,2PT
-1,1,0,True,2PT
-32,47,5,True,2PT
7,6,0,True,2PT
-56,255,26,False,3PT
-107,231,25,True,3PT
137,226,26,True,3PT
232,-11,23,True,3PT
-11,1,1,True,2PT
89,74,11,False,2PT
2,29,2,False,2PT
66,6,6,True,2PT
-67,63,9,True,2PT
11,8,1,True,2PT
7,256,25,False,3PT
6,288,28,False,3PT
-6,-2,0,True,2PT
-1,59,5,False,2PT
156,230,27,False,3PT
38,92,9,True,2PT
-165,198,25,True,3PT
218,137,25,False,3PT
178,201,26,False,3PT
-7,-1,0,True,2PT
-222,111,24,False,3PT
243,29,24,False,3PT
-7,46,4,False,2PT
16,4,1,True,2PT
222,119,25,False,3PT
21,10,2,True,2PT
230,53,23,True,3PT
62,93,11,False,2PT
92,246,26,False,3PT
26,14,2,False,2PT
235,85,24,False,3PT
157,221,27,False,3PT
240,14,24,False,3PT
1,8,0,False,2PT
-178,184,25,False,3PT
28,277,27,False,3PT
130,226,26,True,3PT
-50,30,5,True,2PT
-21,11,2,False,2PT
219,134,25,False,3PT
114,242,26,False,3PT
1,-1,0,True,2PT
-211,177,27,False,3PT
233,-1,23,False,3PT
-47,21,5,False,2PT
-203,171,26,True,3PT
229,29,23,False,3PT
-99,236,25,True,3PT
238,68,24,True,3PT
176,214,27,False,3PT
0,0,0,True,2PT
-43,277,28,True,3PT
-36,36,5,False,2PT
223,2,22,True,3PT
-33,34,4,False,2PT
-65,146,15,True,2PT
-13,44,4,True,2PT
-241,47,24,True,3PT
-241,89,25,False,3PT
-49,49,6,False,2PT
21,54,5,False,2PT
-159,225,27,True,3PT
-16,80,8,False,2PT
-26,22,3,True,2PT
-241,68,25,False,3PT
-13,52,5,False,2PT
-240,79,25,True,3PT
2,27,2,True,2PT
11,17,2,False,2PT
15,29,3,True,2PT
1,277,27,False,3PT
92,253,26,False,3PT
98,274,29,False,3PT
-29,21,3,True,2PT
15,29,3,True,2PT
18,39,4,True,2PT
221,65,23,False,3PT
-66,207,21,False,2PT
-5,285,28,False,3PT
-109,247,26,False,3PT
0,0,0,True,2PT
-21,23,3,True,2PT
-33,286,28,True,3PT
-15,25,2,True,2PT
-1,28,2,True,2PT
-15,16,2,True,2PT
47,264,26,True,3PT
-12,23,2,True,2PT
-44,111,11,True,2PT
72,256,26,False,3PT
20,29,3,True,2PT
120,254,28,False,3PT
-25,18,3,True,2PT
-47,18,5,False,2PT
0,0,0,True,2PT
-29,18,3,True,2PT
40,260,26,True,3PT
221,95,24,False,3PT
0,0,0,True,2PT
1,20,2,True,2PT
203,157,25,True,3PT
-7,20,2,True,2PT
77,286,29,False,3PT
-11,-2,1,True,2PT
-222,-26,22,True,3PT
-18,264,26,False,3PT
-124,222,25,True,3PT
-228,-20,22,True,3PT
-222,93,24,False,3PT
224,106,24,True,3PT
5,3,0,False,2PT
-102,231,25,False,3PT
-233,-8,23,False,3PT
-31,3,3,False,2PT
-228,-25,22,True,3PT
1,27,2,False,2PT
-100,240,26,True,3PT
-146,4,14,True,2PT
21,0,2,False,2PT
9,253,25,False,3PT
-9,138,13,False,2PT
-120,226,25,False,3PT
11,0,1,True,2PT
-22,-2,2,True,2PT
-107,234,25,True,3PT
94,240,25,True,3PT
-50,248,25,True,3PT
-162,197,25,False,3PT
31,130,13,False,2PT
66,17,6,False,2PT
-22,0,2,True,2PT
2,250,25,False,3PT
-4,-5,0,True,2PT
32,51,6,True,2PT
16,6,1,True,2PT
78,82,11,False,2PT
-230,-38,23,True,3PT
16,24,2,True,2PT
36,251,25,True,3PT
-1,5,0,True,2PT
-2,11,1,True,2PT
91,242,25,False,3PT
-4,-1,0,True,2PT
85,264,27,False,3PT
-71,252,26,True,3PT
-170,180,24,False,3PT
-10,-2,1,True,2PT
230,16,23,False,3PT
-48,2,4,True,2PT
5,231,23,False,2PT
-13,26,2,False,2PT
-10,36,3,True,2PT
0,22,2,True,2PT
0,17,1,True,2PT
161,202,25,True,3PT
-67,256,26,False,3PT
228,-29,22,False,3PT
-88,253,26,False,3PT
-151,230,27,False,3PT
-11,17,2,False,2PT
-17,34,3,False,2PT
-237,29,23,True,3PT
-229,70,23,False,3PT
62,257,26,True,3PT
12,13,1,True,2PT
146,222,26,False,3PT
-12,12,1,False,2PT
81,47,9,False,2PT
-99,243,26,False,3PT
233,23,23,False,3PT
-25,5,2,False,2PT
71,-31,7,False,2PT
219,128,25,False,3PT
-15,47,4,False,2PT
0,0,0,False,2PT
-232,79,24,False,3PT
115,29,11,False,2PT
-216,155,26,False,3PT
234,-10,23,False,3PT
224,-16,22,False,3PT
-36,149,15,False,2PT
129,228,26,False,3PT
-21,15,2,True,2PT
-235,83,24,False,3PT
11,15,1,True,2PT
13,18,2,False,2PT
-7,15,1,True,2PT
-17,13,2,False,2PT
11,8,1,True,2PT
-235,1,23,False,3PT
-62,265,27,False,3PT
-21,17,2,True,2PT
-18,38,4,False,2PT
10,26,2,False,2PT
-2,17,1,True,2PT
-228,127,26,False,3PT
-17,15,2,True,2PT
4,52,5,True,2PT
-152,215,26,False,3PT
194,169,25,False,3PT
-74,68,10,False,2PT
-15,10,1,True,2PT
26,22,3,True,2PT
233,9,23,False,3PT
-13,251,25,False,3PT
-98,226,24,False,3PT
26,105,10,False,2PT
-11,6,1,False,2PT
112,90,14,False,2PT
59,37,6,True,2PT
26,9,2,True,2PT
22,-6,2,True,2PT
-15,10,1,False,2PT
210,-5,21,False,2PT
-2,6,0,True,2PT
-18,9,2,False,2PT
-60,243,25,True,3PT
-5,13,1,False,2PT
22,16,2,True,2PT
27,6,2,True,2PT
-17,14,2,True,2PT
-225,-1,22,True,3PT
-211,124,24,False,3PT
232,-4,23,False,3PT
230,4,23,False,3PT
-227,96,24,False,3PT
-16,3,1,True,2PT
-91,247,26,False,3PT
47,5,4,False,2PT
-130,209,24,False,3PT
-207,136,24,False,3PT
-21,13,2,False,2PT
27,5,2,True,2PT
99,46,10,True,2PT
-4,31,3,True,2PT
-17,3,1,True,2PT
10,260,26,True,3PT
-142,215,25,False,3PT
4,-6,0,True,2PT
45,20,4,False,2PT
-207,134,24,False,3PT
78,241,25,True,3PT
-233,6,23,False,3PT
5,-1,0,True,2PT
5,8,0,True,2PT
-9,32,3,True,2PT
-233,16,23,False,3PT
-20,15,2,True,2PT
-47,262,26,True,3PT
-225,13,22,False,3PT
21,26,3,False,2PT
232,16,23,False,3PT
-169,191,25,True,3PT
-197,155,25,False,3PT
6,12,1,True,2PT
-42,28,5,False,2PT
4,41,4,False,2PT
0,0,0,True,2PT
-229,11,22,True,3PT
23,115,11,False,2PT
196,155,24,False,3PT
51,258,26,False,3PT
-227,39,23,False,3PT
-13,26,2,True,2PT
-26,20,3,False,2PT
26,20,3,True,2PT
-184,178,25,True,3PT
5,263,26,False,3PT
-229,18,22,True,3PT
-10,54,5,True,2PT
161,206,26,True,3PT
34,27,4,False,2PT
2,20,2,True,2PT
-22,21,3,True,2PT
-16,27,3,True,2PT
34,28,4,False,2PT
-180,179,25,False,3PT
-16,267,26,False,3PT
-23,18,2,False,2PT
-23,26,3,True,2PT
33,13,3,True,2PT
21,15,2,True,2PT
4,8,0,True,2PT
0,8,0,True,2PT
4,11,1,True,2PT
-138,211,25,True,3PT
214,125,24,False,3PT
-235,33,23,False,3PT
9,22,2,True,2PT
6,10,1,True,2PT
-233,91,25,False,3PT
225,-6,22,False,3PT
-12,12,1,False,2PT
-213,141,25,True,3PT
11,253,25,True,3PT
232,12,23,False,3PT
39,25,4,False,2PT
29,59,6,False,2PT
0,0,0,True,2PT
23,16,2,False,2PT
13,252,25,True,3PT
62,16,6,False,2PT
-67,37,7,True,2PT
-181,181,25,True,3PT
-42,105,11,False,2PT
162,211,26,False,3PT
-71,235,24,False,3PT
-223,115,25,False,3PT
181,190,26,False,3PT
7,12,1,False,2PT
59,244,25,False,3PT
16,59,6,True,2PT
-36,254,25,False,3PT
169,196,25,False,3PT
4,20,2,True,2PT
-4,6,0,False,2PT
151,204,25,True,3PT
229,2,22,True,3PT
27,253,25,False,3PT
2,5,0,False,2PT
-6,5,0,True,2PT
227,-3,22,False,3PT
10,5,1,False,2PT
-2,173,17,True,2PT
-228,26,22,False,3PT
-27,256,25,False,3PT
50,20,5,False,2PT
39,249,25,False,3PT
0,8,0,True,2PT
27,37,4,False,2PT
97,225,24,True,3PT
184,190,26,False,3PT
1,8,0,True,2PT
191,194,27,False,3PT
60,61,8,True,2PT
-89,235,25,False,3PT
0,5,0,True,2PT
230,50,23,False,3PT
2,138,13,False,2PT
-37,245,24,True,3PT
81,4,8,True,2PT
-6,4,0,True,2PT
227,42,23,False,3PT
81,31,8,False,2PT
-1,6,0,True,2PT
7,9,1,True,2PT
-15,262,26,True,3PT
11,101,10,True,2PT
-59,63,8,False,2PT
62,26,6,False,2PT
-208,132,24,False,3PT
232,27,23,False,3PT
5,13,1,True,2PT
-153,200,25,True,3PT
82,248,26,True,3PT
-71,41,8,True,2PT
5,13,1,True,2PT
-229,26,23,False,3PT
-36,264,26,False,3PT
-205,137,24,False,3PT
-5,9,1,False,2PT
0,0,0,True,2PT
-6,-1,0,True,2PT
-7,10,1,True,2PT
-184,178,25,False,3PT
-7,255,25,False,3PT
-6,46,4,True,2PT
17,14,2,True,2PT
-9,61,6,False,2PT
0,0,0,True,2PT
7,16,1,True,2PT
-39,79,8,True,2PT
-9,3,0,False,2PT
131,224,25,False,3PT
164,221,27,False,3PT
-2,255,25,True,3PT
6,57,5,False,2PT
-179,179,25,True,3PT
22,38,4,False,2PT
-180,180,25,False,3PT
-21,43,4,True,2PT
-28,257,25,False,3PT
93,242,25,False,3PT
121,23,12,False,2PT
103,49,11,True,2PT
-6,-1,0,True,2PT
-1,91,9,False,2PT
-66,38,7,True,2PT
23,254,25,True,3PT
-17,179,17,True,2PT
-67,159,17,True,2PT
-69,46,8,True,2PT
-4,12,1,True,2PT
25,10,2,False,2PT
-1,59,5,False,2PT
0,0,0,True,2PT
2,8,0,True,2PT
1,16,1,True,2PT
-5,6,0,True,2PT
211,146,25,False,3PT
153,205,25,False,3PT
-167,199,25,False,3PT
-82,283,29,True,3PT
96,236,25,True,3PT
-239,20,23,False,3PT
-5,17,1,False,2PT
23,18,2,False,2PT
222,17,22,True,3PT
-176,191,25,False,3PT
0,0,0,True,2PT
-10,7,1,True,2PT
-40,211,21,True,2PT
15,7,1,True,2PT
7,18,1,False,2PT
-174,190,25,False,3PT
-15,10,1,True,2PT
2,50,5,True,2PT
-126,222,25,True,3PT
-143,223,26,False,3PT
7,4,0,True,2PT
9,6,1,True,2PT
237,-5,23,False,3PT
-16,6,1,False,2PT
-4,8,0,False,2PT
-180,172,24,False,3PT
-126,220,25,True,3PT
-13,4,1,False,2PT
104,241,26,False,3PT
-230,-10,23,True,3PT
105,231,25,False,3PT
17,8,1,True,2PT
15,3,1,True,2PT
-6,10,1,True,2PT
-6,150,15,False,2PT
-179,161,24,True,3PT
11,4,1,False,2PT
-7,43,4,False,2PT
158,242,28,False,3PT
183,178,25,True,3PT
183,199,27,False,3PT
25,257,25,False,3PT
-229,-15,22,False,3PT
0,0,0,False,2PT
134,219,25,True,3PT
-225,-12,22,False,3PT
127,221,25,True,3PT
173,220,27,False,3PT
-20,5,2,False,2PT
-9,103,10,False,2PT
-60,251,25,False,3PT
10,3,1,True,2PT
11,13,1,False,2PT
-228,-15,22,False,3PT
47,115,12,True,2PT
12,9,1,True,2PT
7,52,5,False,2PT
0,0,0,True,2PT
-2,9,0,True,2PT
-5,8,0,True,2PT
-131,216,25,False,3PT
5,105,10,False,2PT
245,35,24,True,3PT
-2,8,0,True,2PT
-225,3,22,False,3PT
-86,231,24,False,3PT
6,14,1,False,2PT
0,0,0,True,2PT
-235,-11,23,False,3PT
